Date,EUR,GBP,JPY,,USD/TND Fixing t,, ,Exchange Date,Mid Price,,,USD/TND Fixing t,USD/TND Fixing t-1,delta fixing,percentage change,,EUR t,EUR t-1,delta EUR/USD %,,GBP t,GBP t-1,delta GBP/USD %,,JPY t,JPY t-1,delta USD/JPY  %,,percentage change,delta EUR/USD %,delta GBP/USD %,delta USD/JPY  %
6/12/2024,1.0568,1.2742,150.03,,3.1502,,,30/1/2025,3.18245,,,3.1502,3.1537,-0.0035,-0.110980753,,1.0568,1.0586,-0.170035896,,1.2742,1.2758,-0.125411507,,150.03,150.08,-0.033315565,,-0.110980753,-0.170035896,-0.125411507,-0.033315565
9/12/2024,1.0552,1.2749,151.19,,3.1536,,,31/1/2025,3.19845,,,3.1536,3.1502,0.0034,0.107929655,,1.0552,1.0568,-0.151400454,,1.2749,1.2742,0.054936431,,151.19,150.03,0.773178698,,0.107929655,-0.151400454,0.054936431,0.773178698
10/12/2024,1.0526,1.2768,151.95,,3.1627,,,3/2/2025,3.2212,,,3.1627,3.1536,0.0091,0.288559107,,1.0526,1.0552,-0.246398787,,1.2768,1.2749,0.149031297,,151.95,151.19,0.502678749,,0.288559107,-0.246398787,0.149031297,0.502678749
11/12/2024,1.0494,1.275,152.45,,3.16445,,,4/2/2025,3.20365,,,3.16445,3.1627,0.00175,0.055332469,,1.0494,1.0526,-0.30400912,,1.275,1.2768,-0.140977444,,152.45,151.95,0.32905561,,0.055332469,-0.30400912,-0.140977444,0.32905561
12/12/2024,1.0467,1.267,152.62,,3.16955,,,5/2/2025,3.18945,,,3.16955,3.16445,0.0051,0.161165447,,1.0467,1.0494,-0.25728988,,1.267,1.275,-0.62745098,,152.62,152.45,0.111511971,,0.161165447,-0.25728988,-0.62745098,0.111511971
13/12/2024,1.0502,1.2618,153.64,,3.17095,,,6/2/2025,3.19795,,,3.17095,3.16955,0.0014,0.044170308,,1.0502,1.0467,0.334384255,,1.2618,1.267,-0.410418311,,153.64,152.62,0.668326563,,0.044170308,0.334384255,-0.410418311,0.668326563
16/12/2024,1.051,1.2681,154.15,,3.17155,,,7/2/2025,3.19645,,,3.17155,3.17095,0.0006,0.018921774,,1.051,1.0502,0.076175966,,1.2681,1.2618,0.499286733,,154.15,153.64,0.331944806,,0.018921774,0.076175966,0.499286733,0.331944806
17/12/2024,1.0489,1.271,153.48,,3.17275,,,10/2/2025,3.20655,,,3.17275,3.17155,0.0012,0.037836389,,1.0489,1.051,-0.199809705,,1.271,1.2681,0.228688589,,153.48,154.15,-0.434641583,,0.037836389,-0.199809705,0.228688589,-0.434641583
18/12/2024,1.0352,1.2573,154.8,,3.17275,,,11/2/2025,3.20455,,,3.17275,3.17275,0,0,,1.0352,1.0489,-1.306130232,,1.2573,1.271,-1.077891424,,154.8,153.48,0.860046912,,0,-1.306130232,-1.077891424,0.860046912
19/12/2024,1.0362,1.2499,157.43,,3.19405,,,12/2/2025,3.20795,,,3.19405,3.17275,0.0213,0.671341896,,1.0362,1.0352,0.096599691,,1.2499,1.2573,-0.588562793,,157.43,154.8,1.698966408,,0.671341896,0.096599691,-0.588562793,1.698966408
20/12/2024,1.0429,1.2569,156.41,,3.19375,,,13/2/2025,3.19465,,,3.19375,3.19405,-0.0003,-0.009392464,,1.0429,1.0362,0.646593322,,1.2569,1.2499,0.560044804,,156.41,157.43,-0.647907006,,-0.009392464,0.646593322,0.560044804,-0.647907006
23/12/2024,1.0405,1.2533,157.16,,3.19685,,,14/2/2025,3.17225,,,3.19685,3.19375,0.0031,0.097064579,,1.0405,1.0429,-0.230127529,,1.2533,1.2569,-0.286418967,,157.16,156.41,0.479508983,,0.097064579,-0.230127529,-0.286418967,0.479508983
24/12/2024,1.0397,1.2542,157.18,,3.19615,,,17/2/2025,3.1739,,,3.19615,3.19685,-0.0007,-0.021896554,,1.0397,1.0405,-0.076886112,,1.2542,1.2533,0.07181042,,157.18,157.16,0.012725884,,-0.021896554,-0.076886112,0.07181042,0.012725884
25/12/2024,1.0404,1.2553,157.4,,3.19405,,,18/2/2025,3.17845,,,3.19405,3.19615,-0.0021,-0.06570405,,1.0404,1.0397,0.067327114,,1.2553,1.2542,0.08770531,,157.4,157.18,0.139966917,,-0.06570405,0.067327114,0.08770531,0.139966917
26/12/2024,1.0422,1.2525,158,,3.19715,,,19/2/2025,3.1814,,,3.19715,3.19405,0.0031,0.097055463,,1.0422,1.0404,0.173010381,,1.2525,1.2553,-0.22305425,,158,157.4,0.381194409,,0.097055463,0.173010381,-0.22305425,0.381194409
27/12/2024,1.0427,1.2579,157.82,,3.19045,,,20/2/2025,3.17615,,,3.19045,3.19715,-0.0067,-0.209561641,,1.0427,1.0422,0.047975437,,1.2579,1.2525,0.431137725,,157.82,158,-0.113924051,,-0.209561641,0.047975437,0.431137725,-0.113924051
30/12/2024,1.0407,1.2551,156.83,,3.19735,,,21/2/2025,3.17065,,,3.19735,3.19045,0.0069,0.216270432,,1.0407,1.0427,-0.191809725,,1.2551,1.2579,-0.222593211,,156.83,157.82,-0.627296921,,0.216270432,-0.191809725,-0.222593211,-0.627296921
31/12/2024,1.0353,1.2511,157.18,,3.19675,,,24/2/2025,3.17185,,,3.19675,3.19735,-0.0006,-0.01876554,,1.0353,1.0407,-0.518881522,,1.2511,1.2551,-0.318699705,,157.18,156.83,0.223171587,,-0.01876554,-0.518881522,-0.318699705,0.223171587
2/1/2025,1.0265,1.238,157.52,,3.21465,,,25/2/2025,3.1652,,,3.21465,3.19675,0.0179,0.559943693,,1.0265,1.0353,-0.84999517,,1.238,1.2511,-1.047078571,,157.52,157.18,0.216312508,,0.559943693,-0.84999517,-1.047078571,0.216312508
3/1/2025,1.0308,1.242,157.27,,3.21905,,,26/2/2025,3.1688,,,3.21905,3.21465,0.0044,0.136873377,,1.0308,1.0265,0.418899172,,1.242,1.238,0.323101777,,157.27,157.52,-0.158710005,,0.136873377,0.418899172,0.323101777,-0.158710005
6/1/2025,1.039,1.2517,157.6,,3.19275,,,27/2/2025,3.17765,,,3.19275,3.21905,-0.0263,-0.81701123,,1.039,1.0308,0.795498642,,1.2517,1.242,0.78099839,,157.6,157.27,0.209830228,,-0.81701123,0.795498642,0.78099839,0.209830228
7/1/2025,1.0339,1.2473,158.02,,3.19785,,,28/2/2025,3.18425,,,3.19785,3.19275,0.0051,0.159736904,,1.0339,1.039,-0.490856593,,1.2473,1.2517,-0.35152193,,158.02,157.6,0.266497462,,0.159736904,-0.490856593,-0.35152193,0.266497462
8/1/2025,1.0318,1.2362,158.35,,3.2193,,,3/3/2025,3.1778,,,3.2193,3.19785,0.02145,0.670763169,,1.0318,1.0339,-0.203114421,,1.2362,1.2473,-0.889922232,,158.35,158.02,0.208834325,,0.670763169,-0.203114421,-0.889922232,0.208834325
9/1/2025,1.0298,1.2304,158.14,,3.2179,,,4/3/2025,3.16095,,,3.2179,3.2193,-0.0014,-0.043487715,,1.0298,1.0318,-0.193836015,,1.2304,1.2362,-0.469179744,,158.14,158.35,-0.132617619,,-0.043487715,-0.193836015,-0.469179744,-0.132617619
10/1/2025,1.0244,1.2204,157.69,,3.23055,,,5/3/2025,3.1283,,,3.23055,3.2179,0.01265,0.393113521,,1.0244,1.0298,-0.524373665,,1.2204,1.2304,-0.812743823,,157.69,158.14,-0.284557987,,0.393113521,-0.524373665,-0.812743823,-0.284557987
13/1/2025,1.0244,1.22,157.47,,3.2381,,,6/3/2025,3.1085,,,3.2381,3.23055,0.00755,0.233706335,,1.0244,1.0244,0,,1.22,1.2204,-0.032776139,,157.47,157.69,-0.139514237,,0.233706335,0,-0.032776139,-0.139514237
14/1/2025,1.0307,1.2215,157.96,,3.2311,,,7/3/2025,3.0982,,,3.2311,3.2381,-0.007,-0.216176153,,1.0307,1.0244,0.614994143,,1.2215,1.22,0.12295082,,157.96,157.47,0.311170382,,-0.216176153,0.614994143,0.12295082,0.311170382
15/1/2025,1.0289,1.224,156.47,,3.21155,,,10/3/2025,3.0952,,,3.21155,3.2311,-0.01955,-0.605057101,,1.0289,1.0307,-0.174638595,,1.224,1.2215,0.204666394,,156.47,157.96,-0.943276779,,-0.605057101,-0.174638595,0.204666394,-0.943276779
16/1/2025,1.0298,1.2239,155.12,,3.22445,,,11/3/2025,3.0897,,,3.22445,3.21155,0.0129,0.401675204,,1.0298,1.0289,0.087472058,,1.2239,1.224,-0.008169935,,155.12,156.47,-0.862785198,,0.401675204,0.087472058,-0.008169935,-0.862785198
17/1/2025,1.0271,1.2163,156.3,,3.22005,,,12/3/2025,3.0893,,,3.22005,3.22445,-0.0044,-0.13645738,,1.0271,1.0298,-0.262186832,,1.2163,1.2239,-0.620965765,,156.3,155.12,0.760701392,,-0.13645738,-0.262186832,-0.620965765,0.760701392
20/1/2025,1.0414,1.2323,155.59,,3.20025,,,13/3/2025,3.0947,,,3.20025,3.22005,-0.0198,-0.614897284,,1.0414,1.0271,1.392269497,,1.2323,1.2163,1.315464935,,155.59,156.3,-0.454254639,,-0.614897284,1.392269497,1.315464935,-0.454254639
21/1/2025,1.0429,1.2354,155.5,,3.20425,,,14/3/2025,3.0906,,,3.20425,3.20025,0.004,0.124990235,,1.0429,1.0414,0.144036873,,1.2354,1.2323,0.25156212,,155.5,155.59,-0.057844334,,0.124990235,0.144036873,0.25156212,-0.057844334
22/1/2025,1.0407,1.2316,156.53,,3.19515,,,17/3/2025,3.08865,,,3.19515,3.20425,-0.0091,-0.283997815,,1.0407,1.0429,-0.210950235,,1.2316,1.2354,-0.307592683,,156.53,155.5,0.662379421,,-0.283997815,-0.210950235,-0.307592683,0.662379421
23/1/2025,1.0415,1.2352,156.05,,3.19605,,,18/3/2025,3.08505,,,3.19605,3.19515,0.0009,0.028167692,,1.0415,1.0407,0.076871337,,1.2352,1.2316,0.292302696,,156.05,156.53,-0.306650482,,0.028167692,0.076871337,0.292302696,-0.306650482
24/1/2025,1.0493,1.2479,155.98,,3.18495,,,19/3/2025,3.0929,,,3.18495,3.19605,-0.0111,-0.347303703,,1.0493,1.0415,0.748919827,,1.2479,1.2352,1.028173575,,155.98,156.05,-0.044857417,,-0.347303703,0.748919827,1.028173575,-0.044857417
27/1/2025,1.0491,1.2496,154.49,,3.17145,,,21/3/2025,3.1013,,,3.17145,3.18495,-0.0135,-0.423868507,,1.0491,1.0493,-0.019060326,,1.2496,1.2479,0.136228864,,154.49,155.98,-0.955250673,,-0.423868507,-0.019060326,0.136228864,-0.955250673
28/1/2025,1.0428,1.2441,155.52,,3.19075,,,24/3/2025,3.0998,,,3.19075,3.17145,0.0193,0.608554447,,1.0428,1.0491,-0.600514727,,1.2441,1.2496,-0.440140845,,155.52,154.49,0.666709819,,0.608554447,-0.600514727,-0.440140845,0.666709819
29/1/2025,1.042,1.2447,155.2,,3.19765,,,25/3/2025,3.10565,,,3.19765,3.19075,0.0069,0.216250098,,1.042,1.0428,-0.076716532,,1.2447,1.2441,0.048227634,,155.2,155.52,-0.205761317,,0.216250098,-0.076716532,0.048227634,-0.205761317
30/1/2025,1.039,1.2415,154.3,,3.18245,,,26/3/2025,3.1106,,,3.18245,3.19765,-0.0152,-0.475349084,,1.039,1.042,-0.287907869,,1.2415,1.2447,-0.257090062,,154.3,155.2,-0.579896907,,-0.475349084,-0.287907869,-0.257090062,-0.579896907
31/1/2025,1.0362,1.239,155.18,,3.19845,,,27/3/2025,3.1117,,,3.19845,3.18245,0.016,0.50275731,,1.0362,1.039,-0.269489894,,1.239,1.2415,-0.201369311,,155.18,154.3,0.570317563,,0.50275731,-0.269489894,-0.201369311,0.570317563
3/2/2025,1.0344,1.245,154.75,,3.2212,,,28/3/2025,3.11185,,,3.2212,3.19845,0.02275,0.711282027,,1.0344,1.0362,-0.173711639,,1.245,1.239,0.484261501,,154.75,155.18,-0.277097564,,0.711282027,-0.173711639,0.484261501,-0.277097564
4/2/2025,1.0377,1.2479,154.33,,3.20365,,,2/4/2025,3.1029,,,3.20365,3.2212,-0.01755,-0.544828014,,1.0377,1.0344,0.319025522,,1.2479,1.245,0.232931727,,154.33,154.75,-0.271405493,,-0.544828014,0.319025522,0.232931727,-0.271405493
5/2/2025,1.0402,1.2506,152.6,,3.18945,,,3/4/2025,3.0493,,,3.18945,3.20365,-0.0142,-0.443244424,,1.0402,1.0377,0.240917414,,1.2506,1.2479,0.216363491,,152.6,154.33,-1.120974535,,-0.443244424,0.240917414,0.216363491,-1.120974535
6/2/2025,1.0381,1.2434,151.44,,3.19795,,,4/4/2025,3.0648,,,3.19795,3.18945,0.0085,0.266503629,,1.0381,1.0402,-0.201884253,,1.2434,1.2506,-0.575723653,,151.44,152.6,-0.760157274,,0.266503629,-0.201884253,-0.575723653,-0.760157274
7/2/2025,1.0327,1.2409,151.4,,3.19645,,,7/4/2025,3.08065,,,3.19645,3.19795,-0.0015,-0.046905049,,1.0327,1.0381,-0.5201811,,1.2409,1.2434,-0.201061605,,151.4,151.44,-0.026413101,,-0.046905049,-0.5201811,-0.201061605,-0.026413101
10/2/2025,1.0306,1.2366,151.99,,3.20655,,,8/4/2025,3.08515,,,3.20655,3.19645,0.0101,0.315975535,,1.0306,1.0327,-0.203350441,,1.2366,1.2409,-0.346522685,,151.99,151.4,0.389696169,,0.315975535,-0.203350441,-0.346522685,0.389696169
11/2/2025,1.036,1.2443,152.48,,3.20455,,,10/4/2025,3.04475,,,3.20455,3.20655,-0.002,-0.062372332,,1.036,1.0306,0.523966621,,1.2443,1.2366,0.622675077,,152.48,151.99,0.322389631,,-0.062372332,0.523966621,0.622675077,0.322389631
12/2/2025,1.0382,1.2442,154.41,,3.20795,,,11/4/2025,3.00005,,,3.20795,3.20455,0.0034,0.10609914,,1.0382,1.036,0.212355212,,1.2442,1.2443,-0.008036647,,154.41,152.48,1.265739769,,0.10609914,0.212355212,-0.008036647,1.265739769
13/2/2025,1.0464,1.2565,152.79,,3.19465,,,14/4/2025,3.00815,,,3.19465,3.20795,-0.0133,-0.414594991,,1.0464,1.0382,0.789828549,,1.2565,1.2442,0.988587044,,152.79,154.41,-1.049154847,,-0.414594991,0.789828549,0.988587044,-1.049154847
14/2/2025,1.0491,1.2585,152.33,,3.17225,,,15/4/2025,3.00625,,,3.17225,3.19465,-0.0224,-0.701172272,,1.0491,1.0464,0.258027523,,1.2585,1.2565,0.159172304,,152.33,152.79,-0.301066824,,-0.701172272,0.258027523,0.159172304,-0.301066824
17/2/2025,1.0482,1.2623,151.5,,3.1739,,,16/4/2025,2.99725,,,3.1739,3.17225,0.00165,0.052013555,,1.0482,1.0491,-0.085787818,,1.2623,1.2585,0.301946762,,151.5,152.33,-0.544869691,,0.052013555,-0.085787818,0.301946762,-0.544869691
18/2/2025,1.0445,1.2611,152.05,,3.17845,,,17/4/2025,2.99405,,,3.17845,3.1739,0.00455,0.143356754,,1.0445,1.0482,-0.352986071,,1.2611,1.2623,-0.095064565,,152.05,151.5,0.363036304,,0.143356754,-0.352986071,-0.095064565,0.363036304
19/2/2025,1.0421,1.2585,151.47,,3.1814,,,18/4/2025,2.99455,,,3.1814,3.17845,0.00295,0.092812534,,1.0421,1.0445,-0.229775012,,1.2585,1.2611,-0.206169217,,151.47,152.05,-0.381453469,,0.092812534,-0.229775012,-0.206169217,-0.381453469
20/2/2025,1.05,1.2668,149.63,,3.17615,,,21/4/2025,2.97125,,,3.17615,3.1814,-0.00525,-0.165021689,,1.05,1.0421,0.758084637,,1.2668,1.2585,0.659515296,,149.63,151.47,-1.214761999,,-0.165021689,0.758084637,0.659515296,-1.214761999
21/2/2025,1.0458,1.263,149.29,,3.17065,,,22/4/2025,2.97525,,,3.17065,3.17615,-0.0055,-0.173165625,,1.0458,1.05,-0.4,,1.263,1.2668,-0.299968424,,149.29,149.63,-0.22722716,,-0.173165625,-0.4,-0.299968424,-0.22722716
24/2/2025,1.0466,1.2624,149.71,,3.17185,,,23/4/2025,2.99635,,,3.17185,3.17065,0.0012,0.037847129,,1.0466,1.0458,0.076496462,,1.2624,1.263,-0.047505938,,149.71,149.29,0.281331636,,0.037847129,0.076496462,-0.047505938,0.281331636
25/2/2025,1.0513,1.2664,149.02,,3.1652,,,24/4/2025,2.99365,,,3.1652,3.17185,-0.00665,-0.209656825,,1.0513,1.0466,0.449073189,,1.2664,1.2624,0.316856781,,149.02,149.71,-0.460891056,,-0.209656825,0.449073189,0.316856781,-0.460891056
26/2/2025,1.0483,1.2672,149.08,,3.1688,,,25/4/2025,2.99755,,,3.1688,3.1652,0.0036,0.113736889,,1.0483,1.0513,-0.285360982,,1.2672,1.2664,0.063171194,,149.08,149.02,0.040263052,,0.113736889,-0.285360982,0.063171194,0.040263052
27/2/2025,1.0397,1.2597,149.8,,3.17765,,,28/4/2025,2.99465,,,3.17765,3.1688,0.00885,0.279285534,,1.0397,1.0483,-0.820375847,,1.2597,1.2672,-0.591856061,,149.8,149.08,0.482962168,,0.279285534,-0.820375847,-0.591856061,0.482962168
28/2/2025,1.0375,1.2577,150.6,,3.18425,,,29/4/2025,2.98875,,,3.18425,3.17765,0.0066,0.207700659,,1.0375,1.0397,-0.2115995,,1.2577,1.2597,-0.158767961,,150.6,149.8,0.534045394,,0.207700659,-0.2115995,-0.158767961,0.534045394
3/3/2025,1.0486,1.2699,149.5,,3.1778,,,30/4/2025,2.99425,,,3.1778,3.18425,-0.00645,-0.202559472,,1.0486,1.0375,1.069879518,,1.2699,1.2577,0.970024648,,149.5,150.6,-0.730411687,,-0.202559472,1.069879518,0.970024648,-0.730411687
4/3/2025,1.0624,1.2794,149.8,,3.16095,,,2/5/2025,2.9938,,,3.16095,3.1778,-0.01685,-0.530241047,,1.0624,1.0486,1.316040435,,1.2794,1.2699,0.748090401,,149.8,149.5,0.200668896,,-0.530241047,1.316040435,0.748090401,0.200668896
5/3/2025,1.079,1.2893,148.88,,3.1283,,,5/5/2025,2.99645,,,3.1283,3.16095,-0.03265,-1.032917319,,1.079,1.0624,1.5625,,1.2893,1.2794,0.773800219,,148.88,149.8,-0.614152203,,-1.032917319,1.5625,0.773800219,-0.614152203
6/3/2025,1.0783,1.2882,147.95,,3.1085,,,6/5/2025,2.99555,,,3.1085,3.1283,-0.0198,-0.632931624,,1.0783,1.079,-0.064874884,,1.2882,1.2893,-0.085317614,,147.95,148.88,-0.624664159,,-0.632931624,-0.064874884,-0.085317614,-0.624664159
7/3/2025,1.0832,1.292,148.03,,3.0982,,,7/5/2025,2.99265,,,3.0982,3.1085,-0.0103,-0.331349525,,1.0832,1.0783,0.454418993,,1.292,1.2882,0.294985251,,148.03,147.95,0.054072322,,-0.331349525,0.454418993,0.294985251,0.054072322
10/3/2025,1.0832,1.2874,147.26,,3.0952,,,8/5/2025,3.00255,,,3.0952,3.0982,-0.003,-0.096830418,,1.0832,1.0832,0,,1.2874,1.292,-0.356037152,,147.26,148.03,-0.520164831,,-0.096830418,0,-0.356037152,-0.520164831
11/3/2025,1.0918,1.2946,147.77,,3.0897,,,9/5/2025,3.0097,,,3.0897,3.0952,-0.0055,-0.177694495,,1.0918,1.0832,0.79394387,,1.2946,1.2874,0.559266739,,147.77,147.26,0.346326226,,-0.177694495,0.79394387,0.559266739,0.346326226
12/3/2025,1.0886,1.296,148.25,,3.0893,,,12/5/2025,3.0379,,,3.0893,3.0897,-0.0004,-0.012946241,,1.0886,1.0918,-0.293093973,,1.296,1.2946,0.108141511,,148.25,147.77,0.324829126,,-0.012946241,-0.293093973,0.108141511,0.324829126
13/3/2025,1.0852,1.2946,147.81,,3.0947,,,13/5/2025,3.03325,,,3.0947,3.0893,0.0054,0.17479688,,1.0852,1.0886,-0.31232776,,1.2946,1.296,-0.108024691,,147.81,148.25,-0.296795953,,0.17479688,-0.31232776,-0.108024691,-0.296795953
14/3/2025,1.0879,1.2932,148.62,,3.0906,,,14/5/2025,3.01645,,,3.0906,3.0947,-0.0041,-0.13248457,,1.0879,1.0852,0.248802064,,1.2932,1.2946,-0.108141511,,148.62,147.81,0.548000812,,-0.13248457,0.248802064,-0.108141511,0.548000812
17/3/2025,1.0921,1.2991,149.21,,3.08865,,,15/5/2025,3.01805,,,3.08865,3.0906,-0.00195,-0.063094545,,1.0921,1.0879,0.386064896,,1.2991,1.2932,0.456232601,,149.21,148.62,0.396985601,,-0.063094545,0.386064896,0.456232601,0.396985601
18/3/2025,1.0943,1.3,149.26,,3.08505,,,16/5/2025,3.01905,,,3.08505,3.08865,-0.0036,-0.116555777,,1.0943,1.0921,0.201446754,,1.3,1.2991,0.069278731,,149.26,149.21,0.033509818,,-0.116555777,0.201446754,0.069278731,0.033509818
19/3/2025,1.0901,1.3,148.68,,3.0929,,,19/5/2025,3.00815,,,3.0929,3.08505,0.00785,0.254452926,,1.0901,1.0943,-0.383807,,1.3,1.3,0,,148.68,149.26,-0.388583679,,0.254452926,-0.383807,0,-0.388583679
20/3/2025,1.0851,1.2963,148.78,,3.1013,,,20/5/2025,3.00385,,,3.1013,3.0929,0.0084,0.27158977,,1.0851,1.0901,-0.458673516,,1.2963,1.3,-0.284615385,,148.78,148.68,0.067258542,,0.27158977,-0.458673516,-0.284615385,0.067258542
21/3/2025,1.0814,1.2918,149.31,,3.1013,,,21/5/2025,2.99095,,,3.1013,3.1013,0,0,,1.0814,1.0851,-0.340982398,,1.2918,1.2963,-0.347141865,,149.31,148.78,0.356230676,,0,-0.340982398,-0.347141865,0.356230676
24/3/2025,1.08,1.2919,150.69,,3.0998,,,22/5/2025,2.99835,,,3.0998,3.1013,-0.0015,-0.048366814,,1.08,1.0814,-0.129461809,,1.2919,1.2918,0.007741136,,150.69,149.31,0.924251557,,-0.048366814,-0.129461809,0.007741136,0.924251557
25/3/2025,1.0791,1.2943,149.9,,3.10565,,,23/5/2025,2.98825,,,3.10565,3.0998,0.00585,0.188721853,,1.0791,1.08,-0.083333333,,1.2943,1.2919,0.185772893,,149.9,150.69,-0.524255093,,0.188721853,-0.083333333,0.185772893,-0.524255093
26/3/2025,1.0752,1.2885,150.58,,3.1106,,,26/5/2025,2.98075,,,3.1106,3.10565,0.00495,0.159386924,,1.0752,1.0791,-0.361412288,,1.2885,1.2943,-0.448118674,,150.58,149.9,0.453635757,,0.159386924,-0.361412288,-0.448118674,0.453635757
27/3/2025,1.0801,1.2945,151.05,,3.1117,,,27/5/2025,2.9863,,,3.1117,3.1106,0.0011,0.035362952,,1.0801,1.0752,0.455729167,,1.2945,1.2885,0.465657742,,151.05,150.58,0.312126444,,0.035362952,0.455729167,0.465657742,0.312126444
28/3/2025,1.0827,1.2938,149.81,,3.11185,,,28/5/2025,2.99655,,,3.11185,3.1117,0.00015,0.004820516,,1.0827,1.0801,0.240718452,,1.2938,1.2945,-0.054074932,,149.81,151.05,-0.820920225,,0.004820516,0.240718452,-0.054074932,-0.820920225
31/3/2025,1.0817,1.2918,149.95,,3.1029,,,29/5/2025,2.98805,,,3.1029,3.11185,-0.00895,-0.287610264,,1.0817,1.0827,-0.092361688,,1.2918,1.2938,-0.154583398,,149.95,149.81,0.093451705,,-0.287610264,-0.092361688,-0.154583398,0.093451705
1/4/2025,1.0793,1.2919,149.61,,3.1029,,,30/5/2025,2.99425,,,3.1029,3.1029,0,0,,1.0793,1.0817,-0.221872978,,1.2919,1.2918,0.007741136,,149.61,149.95,-0.226742247,,0,-0.221872978,0.007741136,-0.226742247
2/4/2025,1.0855,1.3005,149.24,,3.1029,,,2/6/2025,2.97245,,,3.1029,3.1029,0,0,,1.0855,1.0793,0.5744464,,1.3005,1.2919,0.665686199,,149.24,149.61,-0.247309672,,0,0.5744464,0.665686199,-0.247309672
3/4/2025,1.105,1.3096,146.06,,3.0493,,,3/6/2025,2.98105,,,3.0493,3.1029,-0.0536,-1.727416288,,1.105,1.0855,1.796407186,,1.3096,1.3005,0.699730873,,146.06,149.24,-2.130796033,,-1.727416288,1.796407186,0.699730873,-2.130796033
4/4/2025,1.0955,1.289,146.9,,3.0648,,,4/6/2025,2.97585,,,3.0648,3.0493,0.0155,0.508313383,,1.0955,1.105,-0.859728507,,1.289,1.3096,-1.572999389,,146.9,146.06,0.575106121,,0.508313383,-0.859728507,-1.572999389,0.575106121
7/4/2025,1.0904,1.2718,147.84,,3.08065,,,5/6/2025,2.96585,,,3.08065,3.0648,0.01585,0.517162621,,1.0904,1.0955,-0.465540849,,1.2718,1.289,-1.334367727,,147.84,146.9,0.639891082,,0.517162621,-0.465540849,-1.334367727,0.639891082
8/4/2025,1.0956,1.2765,146.28,,3.08515,,,9/6/2025,2.97985,,,3.08515,3.08065,0.0045,0.146073069,,1.0956,1.0904,0.476889215,,1.2765,1.2718,0.369554961,,146.28,147.84,-1.055194805,,0.146073069,0.476889215,0.369554961,-1.055194805
9/4/2025,1.095,1.2754,146.79,,3.04475,,,10/6/2025,2.97315,,,3.04475,3.08515,-0.0404,-1.309498728,,1.095,1.0956,-0.054764513,,1.2754,1.2765,-0.08617313,,146.79,146.28,0.348646432,,-1.309498728,-0.054764513,-0.08617313,0.348646432
10/4/2025,1.1201,1.2967,144.43,,3.04475,,,11/6/2025,2.96855,,,3.04475,3.04475,0,0,,1.1201,1.095,2.292237443,,1.2967,1.2754,1.670064294,,144.43,146.79,-1.607738947,,0,2.292237443,1.670064294,-1.607738947
13/4/2025,1.1336,1.3079,143.95,,3.00815,,,12/6/2025,2.94955,,,3.00815,3.04475,-0.0366,-1.202069135,,1.1336,1.1201,1.205249531,,1.3079,1.2967,0.863731009,,143.95,144.43,-0.332340926,,-1.202069135,1.205249531,0.863731009,-0.332340926
14/4/2025,1.1349,1.3189,142.98,,3.00815,,,13/6/2025,2.95805,,,3.00815,3.00815,0,0,,1.1349,1.1336,0.114678899,,1.3189,1.3079,0.841042893,,142.98,143.95,-0.673845085,,0,0.114678899,0.841042893,-0.673845085
15/4/2025,1.1282,1.3227,143.23,,3.00625,,,16/6/2025,2.94895,,,3.00625,3.00815,-0.0019,-0.063161744,,1.1282,1.1349,-0.590360384,,1.3227,1.3189,0.288118887,,143.23,142.98,0.174849629,,-0.063161744,-0.590360384,0.288118887,0.174849629
16/4/2025,1.1394,1.3245,141.91,,2.99725,,,17/6/2025,2.9546,,,2.99725,3.00625,-0.009,-0.299376299,,1.1394,1.1282,0.992731785,,1.3245,1.3227,0.13608528,,141.91,143.23,-0.921594638,,-0.299376299,0.992731785,0.13608528,-0.921594638
17/4/2025,1.1366,1.3265,142.43,,2.99405,,,18/6/2025,2.96205,,,2.99405,2.99725,-0.0032,-0.106764534,,1.1366,1.1394,-0.245743374,,1.3265,1.3245,0.151000378,,142.43,141.91,0.366429427,,-0.106764534,-0.245743374,0.151000378,0.366429427
20/4/2025,1.1371,1.325,142.09,,2.97125,,,19/6/2025,2.96695,,,2.97125,2.99405,-0.0228,-0.761510329,,1.1371,1.1366,0.04399085,,1.325,1.3265,-0.113079533,,142.09,142.43,-0.238713754,,-0.761510329,0.04399085,-0.113079533,-0.238713754
21/4/2025,1.1514,1.3365,140.8,,2.97125,,,20/6/2025,2.9602,,,2.97125,2.97125,0,0,,1.1514,1.1371,1.257585085,,1.3365,1.325,0.867924528,,140.8,142.09,-0.90787529,,0,1.257585085,0.867924528,-0.90787529
22/4/2025,1.142,1.3334,141.52,,2.97525,,,23/6/2025,2.96715,,,2.97525,2.97125,0.004,0.134623475,,1.142,1.1514,-0.816397429,,1.3334,1.3365,-0.231949121,,141.52,140.8,0.511363636,,0.134623475,-0.816397429,-0.231949121,0.511363636
23/4/2025,1.1313,1.3255,143.4,,2.99635,,,24/6/2025,2.94595,,,2.99635,2.97525,0.0211,0.709184102,,1.1313,1.142,-0.936952715,,1.3255,1.3334,-0.592470376,,143.4,141.52,1.328434144,,0.709184102,-0.936952715,-0.592470376,1.328434144
